w1b	w2b	w3b	w4b	l2	l3	l4
4213792	458888	17866816	10486034	4672680	22539496	33025530
4213792	458888	50864129	10486034	4672680	55536809	66022843
4213792	458888	1606160	18882880	4672680	6278840	25161720
4213792	458888	1606160	50340100	4672680	6278840	56618940
4213792	458888	34603090	2134273	4672680	39275770	41410043
4213792	458888	34603090	8397061	4672680	39275770	47672831
4213792	34209936	266755	18882880	38423728	38690483	57573363
4213792	34209936	17830402	2367553	38423728	56254130	58621683
4213792	34209936	17863168	2367553	38423728	56286896	58654449
4213792	25297025	1348096	2629952	29510817	30858913	33488865
4213792	536836	25199105	1507456	4750628	29949733	31457189
4213792	2892032	25199105	1114320	7105824	32304929	33419249
4213792	2892032	25199105	34607240	7105824	32304929	66912169
4213792	4627	1507456	2629952	4218419	5725875	8355827
4213792	4627	1507456	50340160	4218419	5725875	56066035
4213792	266755	1114320	25821440	4480547	5594867	31416307
4213792	266755	1114320	50340100	4480547	5594867	55934967
4213792	266755	18022416	2629952	4480547	22502963	25132915
4213792	266755	3801216	50340160	4480547	8281763	58621923
4213792	266755	2621588	50340160	4480547	7102135	57442295
4213792	25199105	135316	34930944	29412897	29548213	64479157
4213792	25199105	135316	33825088	29412897	29548213	63373301
4213792	25199105	135376	34349312	29412897	29548273	63897585
4213792	25199105	135376	34930944	29412897	29548273	64479217
4213792	25199105	528832	2490386	29412897	29941729	32432115
4213792	25199105	2494720	34611336	29412897	31907617	66518953
4213792	25199105	2494720	1114320	29412897	31907617	33021937
4213792	25199105	2494720	1646608	29412897	31907617	33554225
4213792	25199105	2494720	34603090	29412897	31907617	66510707
4213792	25199105	33566992	1507456	29412897	62979889	64487345
4213792	25199105	35139584	2490386	29412897	64552481	67042867
4213792	25199105	34218000	3408064	29412897	63630897	67038961
4213792	25199105	34611336	2490386	29412897	64024233	66514619
4213792	25199105	1646848	2490386	29412897	31059745	33550131
4213792	25199105	1507456	2109712	29412897	30920353	33030065
4213792	25199105	1507456	2629952	29412897	30920353	33550305
4213792	25199105	1183874	2629952	29412897	30596771	33226723
4213792	25199105	1183874	33825028	29412897	30596771	64421799
4213792	25199105	1183874	33825088	29412897	30596771	64421859
4213792	25199105	1376514	2621588	29412897	30789411	33410999
4213792	25199105	34930944	659600	29412897	64343841	65003441
4213792	25199105	34930944	2621588	29412897	64343841	66965429
4213792	25199105	3801216	33825088	29412897	33214113	67039201
4213792	25199105	1577090	33825088	29412897	30989987	64815075
4213792	25199105	2490386	34607240	29412897	31903283	66510523
4213792	25199105	2621588	33825088	29412897	32034485	65859573
4213792	25199105	2629952	34607240	29412897	32042849	66650089
4213792	19005953	35139584	8683664	23219745	58359329	67042993
4213792	19005953	1609856	33825088	23219745	24829601	58654689
4213792	9437720	2396161	50340160	13651512	16047673	66387833
4213792	9437720	2367553	50336004	13651512	16019065	66355069
4213792	17830402	34218000	2392193	22044194	56262194	58654387
4213792	17830402	8683664	2629952	22044194	30727858	33357810
4213792	17830402	9044097	33825088	22044194	31088291	64913379
4213792	17830402	2621588	33825088	22044194	24665782	58490870
4213792	1348096	2621588	50340160	5561888	8183476	58523636
4213792	35139584	8683538	2228993	39353376	48036914	50265907
4213792	34611336	8683538	2228993	38825128	47508666	49737659
4213792	16822400	1769473	10486034	21036192	22805665	33291699
4213792	8683538	2228993	34607240	12897330	15126323	49733563
4213792	8683538	3801216	50344192	12897330	16698546	67042738
4213792	8683538	2629952	34607240	12897330	15527282	50134522
4213792	8683538	18882880	34607240	12897330	31780210	66387450
4213792	25329680	2367553	34607240	29543472	31911025	66518265
4213792	1114320	25821440	2396161	5328112	31149552	33545713
4213792	720913	18882880	34607240	4934705	23817585	58424825
4220960	34078801	458888	16814848	38299761	38758649	55573497
4220960	34078801	458888	17830402	38299761	38758649	56589051
4220960	18874456	1246209	34373888	23095416	24341625	58715513
4220960	458888	34078996	25199105	4679848	38758844	63957949
4220960	458888	16778757	34603090	4679848	21458605	56061695
4220960	458888	16778757	10486034	4679848	21458605	31944639
4220960	458888	25199105	34603090	4679848	29878953	64482043
4220960	458888	25199105	34604050	4679848	29878953	64483003
4220960	458888	17863168	10486034	4679848	22543016	33029050
4220960	458888	9961985	50336004	4679848	14641833	64977837
4220960	458888	17830916	10486034	4679848	22510764	32996798
4220960	458888	34603090	18875652	4679848	39282938	58158590
4220960	458888	34603090	2134273	4679848	39282938	41417211
4220960	34209936	25199105	1115396	38430896	63630001	64745397
4220960	266755	1114320	18875652	4487715	5602035	24477687
4220960	25199105	135376	34930944	29420065	29555441	64486385
4220960	25199105	2494720	1114320	29420065	31914785	33029105
4220960	25199105	2490386	34607240	29420065	31910451	66517691
4220960	19005953	562192	34930944	23226913	23789105	58720049
4220960	2622593	25329680	34930944	6843553	32173233	67104177
1312802	2121796	34209936	25199105	3434598	37644534	62843639
1312802	25199105	2248712	4202944	26511907	28760619	32963563
1312802	25199105	2629952	4326420	26511907	29141859	33468279
1312802	16822400	35668496	4326660	18135202	53803698	58130358
1051696	33575232	458888	25199105	34626928	35085816	60284921
17828896	458888	4726849	35668496	18287784	23014633	58683129
17828896	458888	2629952	33574915	18287784	20917736	54492651
1087520	20971587	458888	2630912	22059107	22517995	25148907
1087520	20971587	458888	35668496	22059107	22517995	58186491
1087520	20972609	458888	35668496	22060129	22519017	58187513
1087520	20972609	458888	10486034	22060129	22519017	33005051
1087520	20972609	458888	10494224	22060129	22519017	33013241
1087520	34078801	458888	18875652	35166321	35625209	54500861
1087520	16785732	458888	35668496	17873252	18332140	54000636
1087520	458888	541187	18883600	1546408	2087595	20971195
1087520	458888	17925	10486034	1546408	1564333	12050367
1087520	458888	17923	6299920	1546408	1564331	7864251
1087520	458888	17923	2629952	1546408	1564331	4194283
1087520	458888	17923	10494224	1546408	1564331	12058555
1087520	458888	17923	18882880	1546408	1564331	20447211
1087520	458888	50332177	2630912	1546408	51878585	54509497
1087520	458888	18883600	38273281	1546408	20430008	58703289
1087520	458888	50340865	10486034	1546408	51887273	62373307
1087520	458888	16786497	35668496	1546408	18332905	54001401
1087520	458888	16786497	10486034	1546408	18332905	28818939
1087520	458888	16786692	35668496	1546408	18333100	54001596
1087520	458888	4718913	35668496	1546408	6265321	41933817
1087520	458888	4726849	35668496	1546408	6273257	41941753
1087520	458888	4726849	10486034	1546408	6273257	16759291
1087520	458888	4727809	35668496	1546408	6274217	41942713
1087520	458888	4719876	35668496	1546408	6266284	41934780
1087520	458888	4728064	35668496	1546408	6274472	41942968
1087520	458888	21504256	35668496	1546408	23050664	58719160
1087520	458888	35668496	20980737	1546408	37214904	58195641
1087520	458888	35668496	20972804	1546408	37214904	58187708
1087520	458888	35668496	20980032	1546408	37214904	58194936
1087520	458888	10486034	20980737	1546408	12032442	33013179
1087520	458888	10486034	50356288	1546408	12032442	62388730
1087520	458888	18875652	37756945	1546408	20422060	58179005
1087520	524933	2490386	37757192	1612453	4102839	41860031
1087520	21103120	2622593	33825088	22190640	24813233	58638321
1058912	458888	34078996	25199105	1517800	35596796	60795901
1058912	458888	16778757	10486034	1517800	18296557	28782591
1058912	458888	25199105	4719876	1517800	26716905	31436781
1058912	458888	25199105	33575170	1517800	26716905	60292075
1058912	458888	21021184	2621701	1517800	22538984	25160685
1058912	458888	21021184	10486034	1517800	22538984	33025018
1058912	458888	20976641	35668496	1517800	22494441	58162937
1058912	458888	20976641	10486034	1517800	22494441	32980475
1058912	458888	541202	18875652	1517800	2059002	20934654
1058912	458888	21005313	35668496	1517800	22523113	58191609
1058912	458888	21005313	10486034	1517800	22523113	33009147
1058912	458888	4719876	35668496	1517800	6237676	41906172
1058912	458888	4719876	33574915	1517800	6237676	39812591
1058912	458888	35668496	20972804	1517800	37186296	58159100
1058912	458888	35668496	8389893	1517800	37186296	45576189
1058912	25199105	2248712	4195716	26258017	28506729	32702445
1058912	524819	376960	18875652	1583731	1960691	20836343
1058912	20976641	9175424	35668496	22035553	31210977	66879473
1058912	2248712	8683538	4195716	3307624	11991162	16186878
1059872	20971587	458888	35668496	22031459	22490347	58158843
1059872	20971587	2097944	376960	22031459	24129403	24506363
1059872	33575232	458888	25199105	34635104	35093992	60293097
1059872	458888	25199105	33575170	1518760	26717865	60293035
1059872	458888	21021184	10486034	1518760	22539944	33025978
1706016	20976641	376960	10486034	22682657	23059617	33545651
1313824	25199105	135376	37757192	26512929	26648305	64405497
16812080	458888	34604035	2629952	17270968	51875003	54504955
16812080	2248712	5309441	33825088	19060792	24370233	58195321
18544	458888	17830402	2630912	477432	18307834	20938746
18724	458888	25199105	34603090	477612	25676717	60279807
281632	25199105	1114320	37757192	25480737	26595057	64352249
16796704	266755	1114320	37757192	17063459	18177779	55934971
811040	20972609	10486034	34607240	21783649	32269683	66876923
811040	16941248	5309441	10486034	17752288	23061729	33547763
409634	25199105	2630912	34607240	25608739	28239651	62846891
409634	25199105	2629952	34607240	25608739	28238691	62845931
409634	16816256	5309441	2629952	17225890	22535331	25165283
16924706	2622593	1376336	37757192	19547299	20923635	58680827
16924706	2630912	4524048	34607240	19555618	24079666	58686906
16924706	1114320	2396161	37757192	18039026	20435187	58192379
16924708	2630912	8683538	34607240	19555620	28239158	62846398
410656	25199105	2629952	34607240	25609761	28239713	62846953
16925728	8683538	2629952	34607240	25609266	28239218	62846458
16925728	1114320	2396161	37757192	18040048	20436209	58193401
413728	25199105	2630912	1114320	25612833	28243745	29358065
413728	25199105	1114320	4719876	25612833	26727153	31447029
413728	25199105	1114320	4728064	25612833	26727153	31455217
413728	25199105	1114320	37757192	25612833	26727153	64484345
16928800	2622593	8683538	37757192	19551393	28234931	65992123
16928800	8683538	5309441	2629952	25612338	30921779	33551731
933920	16822400	5309441	10486034	17756320	23065761	33551795
540836	18874456	266755	1123584	19415292	19682047	20805631
540836	25199105	1376336	37757192	25739941	27116277	64873469
540836	8683538	17892353	37757192	9224374	27116727	64873919
540836	5309441	25171984	33825088	5850277	31022261	64847349
1196066	25199105	4524048	2629952	26395171	30919219	33549171
8405048	17830402	2622593	33825088	26235450	28858043	62683131
8405048	20976641	1507456	2629952	29381689	30889145	33519097
8667184	17830402	2622593	37757192	26497586	29120179	66877371
8405296	20972609	458888	35139584	29377905	29836793	64976377
25184288	532688	266755	1115396	25716976	25983731	27099127
25184288	299328	34209936	5309441	25483616	59693552	65002993
25184288	4849744	266755	1123584	30034032	30300787	31424371
25184288	4849744	1115396	2396161	30034032	31149428	33545589
25184288	168256	5309441	2621588	25352544	30661985	33283573
25184288	458888	4627	2630912	25643176	25647803	28278715
25184288	458888	4627	2629952	25643176	25647803	28277755
25184288	458888	2105873	4719876	25643176	27749049	32468925
25184288	458888	34604035	2629952	25643176	60247211	62877163
25184288	458888	34604050	2134273	25643176	60247226	62381499
25184288	34209936	266755	1115396	59394224	59660979	60776375
25184288	34209936	266755	1123584	59394224	59660979	60784563
25184288	34209936	1115396	2396161	59394224	60509620	62905781
25184288	4627	2630912	1507456	25188915	27819827	29327283
25184288	4627	1507456	2629952	25188915	26696371	29326323
25184288	266755	2630912	1114320	25451043	28081955	29196275
25184288	266755	34218000	1115396	25451043	59669043	60784439
25184288	266755	1114320	4728064	25451043	26565363	31293427
25184288	266755	1114320	37757192	25451043	26565363	64322555
25184288	266755	1114320	4326660	25451043	26565363	30892023
25184288	266755	1123584	2621588	25451043	26574627	29196215
25184288	266755	1246464	2621588	25451043	26697507	29319095
25184288	394768	2629952	5279872	25579056	28209008	33488880
25184288	528832	5309441	2490386	25713120	31022561	33512947
25184288	5309441	2621588	33825088	30493729	33115317	66940405
25184288	1114320	2396161	37757192	26298608	28694769	66451961
575520	18874456	266755	1115396	19449976	19716731	20832127
575520	18874456	266755	1123584	19449976	19716731	20840315
575520	458888	16778757	34603090	1034408	17813165	52416255
575520	458888	4627	18875652	1034408	1039035	19914687
575520	458888	17830402	6299665	1034408	18864810	25164475
575520	458888	17830402	6299920	1034408	18864810	25164730
575520	458888	34604035	18882880	1034408	35638443	54521323
575520	16778757	3408064	37757192	17354277	20762341	58519533
575520	266755	1114320	18875652	842275	1956595	20832247
575520	266755	1114320	37757192	842275	1956595	39713787
575520	19005953	1376336	37757192	19581473	20957809	58715001
132133	18874456	8439936	34930944	19006589	27446525	62377469
132133	18874456	34930944	4247680	19006589	53937533	58185213
132133	25408	8683538	34607240	157541	8841079	43448319
132133	2097944	35139584	376960	2230077	37369661	37746621
132133	1065664	8683538	37757192	1197797	9881335	47638527
132133	4475392	35139584	10486034	4607525	39747109	50233143
132133	4475392	2629952	34607240	4607525	7237477	41844717
132133	21021184	35139584	10486034	21153317	56292901	66778935
132133	21021184	2629952	34607240	21153317	23783269	58390509
132133	1069570	4524048	2629952	1201703	5725751	8355703
132133	17830402	376960	2623512	17962535	18339495	20963007
132133	17830402	376960	2629952	17962535	18339495	20969447
132133	17830402	376960	37757192	17962535	18339495	56096687
132133	17830402	4524048	2629952	17962535	22486583	25116535
132133	17863168	4524048	2629952	17995301	22519349	25149301
132133	17838144	9175424	35668496	17970277	27145701	62814197
132133	35139584	376960	10486034	35271717	35648677	46134711
132133	35139584	376960	20971608	35271717	35648677	56620285
132133	8683538	2629952	34607240	8815671	11445623	46052863
132133	8683538	18882880	34607240	8815671	27698551	62305791
132133	376960	2629952	25171984	509093	3139045	28311029
132133	4524048	2629952	34607240	4656181	7286133	41893373
132133	4524048	18882880	34607240	4656181	23539061	58146301
132133	3408064	37757192	25171984	3540197	41297389	66469373
393313	21021184	2630912	34607240	21414497	24045409	58652649
393313	21021184	10486034	34607240	21414497	31900531	66507771
393313	35130368	10486034	4247680	35523681	46009715	50257395
140321	4475392	10486034	34607240	4615713	15101747	49708987
140321	1348096	4735168	10486034	1488417	6223585	16709619
140321	17863168	4735168	10486034	18003489	22738657	33224691
33693729	3396	9437720	376960	33697125	43134845	43511805
33693729	3396	9437720	4247680	33697125	43134845	47382525
33693729	3396	17830402	376960	33697125	51527527	51904487
33693729	1051716	21021184	10486034	34745445	55766629	66252663
33693729	1051716	376960	10486034	34745445	35122405	45608439
33693729	1051716	376960	6291736	34745445	35122405	41414141
33693729	1087552	280068	10486034	34781281	35061349	45547383
33693729	16812224	280068	10486034	50505953	50786021	61272055
33693729	16812224	541202	1115396	50505953	51047155	52162551
33693729	16812224	1115396	4476930	50505953	51621349	56098279
33693729	540868	16814848	4524048	34234597	51049445	55573493
33693729	540868	17830402	4524048	34234597	52064999	56589047
33693729	540868	17863168	4524048	34234597	52097765	56621813
33693729	540868	1054464	4524048	34234597	35289061	39813109
33693729	4473920	17863168	10486034	38167649	56030817	66516851
33693729	4473920	16816256	10486034	38167649	54983905	65469939
33693729	4473920	1609856	10486034	38167649	39777505	50263539
33693729	1311812	2097944	8439936	35005541	37103485	45543421
33693729	1311812	21021184	10486034	35005541	56026725	66512759
33693729	1083584	280068	10486034	34777313	35057381	45543415
33693729	17829954	2670848	4524048	51523683	54194531	58718579
33693729	17829954	376960	4719876	51523683	51900643	56620519
33693729	18874456	280068	1577090	52568185	52848253	54425343
33693729	18874456	1348096	4719876	52568185	53916281	58636157
33693729	18874456	1053954	376960	52568185	53622139	53999099
33693729	18874456	8439936	1115396	52568185	61008121	62123517
33693729	18874456	55298	1115396	52568185	52623483	53738879
33693729	18874456	1084420	4476930	52568185	53652605	58129535
33693729	18874456	1087490	4719876	52568185	53655675	58375551
33693729	18874456	376960	4719876	52568185	52945145	57665021
33693729	18874456	1115396	4247680	52568185	53683581	57931261
33693729	18874456	1115396	4476930	52568185	53683581	58160511
33693729	280068	16816256	10486034	33973797	50790053	61276087
33693729	280068	9474064	4719040	33973797	43447861	48166901
33693729	280068	4719040	17895440	33973797	38692837	56588277
33693729	1069572	8683538	4719040	34763301	43446839	48165879
33693729	21021184	1315844	10486034	54714913	56030757	66516791
33693729	21021184	1115396	2623512	54714913	55830309	58453821
33693729	21021184	1376514	2621588	54714913	56091427	58713015
33693729	9437720	376960	4719876	43131449	43508409	48228285
33693729	9437720	376960	18875652	43131449	43508409	62384061
33693729	1069570	557504	4524048	34763299	35320803	39844851
33693729	17830402	8390932	376960	51524131	59915063	60292023
33693729	17830402	376960	4719876	51524131	51901091	56620967
33693729	17830402	376960	10488080	51524131	51901091	62389171
33693729	1348096	4735168	10486034	35041825	39776993	50263027
33693729	17863168	4735168	10486034	51556897	56292065	66778099
33693729	1054464	4735168	8683538	34748193	39483361	48166899
33693729	4735168	8683538	1115396	38428897	47112435	48227831
33693729	4735168	1344516	10486034	38428897	39773413	50259447
33693729	8683538	1654912	18875652	42377267	44032179	62907831
33693729	8964096	1114320	18875652	42657825	43772145	62647797
4333601	280068	10486034	34607240	4613669	15099703	49706943
4333601	35130368	376960	10486034	39463969	39840929	50326963
4333601	16816256	1115396	35668496	21149857	22265253	57933749
33685553	17830402	2630912	376960	51515955	54146867	54523827
132148	20971587	35139584	376960	21103735	56243319	56620279
132148	4472904	25199105	35139584	4605052	29804157	64943741
132148	2892032	25199105	34607240	3024180	28223285	62830525
132148	266755	8439936	2629952	398903	8838839	11468791
132148	266755	8439936	37757192	398903	8838839	46596031
132148	266755	1654912	37757192	398903	2053815	39811007
132148	25199105	35139584	4456896	25331253	60470837	64927733
132148	25199105	1654912	37757192	25331253	26986165	64743357
132148	25199105	1577090	33825088	25331253	26908343	60733431
132148	25199105	2629952	34607240	25331253	27961205	62568445
132148	25199105	3164224	37757192	25331253	28495477	66252669
132148	25199105	3408064	37757192	25331253	28739317	66496509
132148	21021184	1120257	2629952	21153332	22273589	24903541
132148	21021184	1376259	2629952	21153332	22529591	25159543
132148	21021184	2629952	34607240	21153332	23783284	58390524
132148	1053187	376960	2629952	1185335	1562295	4192247
132148	1053187	376960	37757192	1185335	1562295	39319487
132148	17830402	8439936	2629952	17962550	26402486	29032438
132148	17830402	8439936	37757192	17962550	26402486	64159678
132148	17830402	376960	4726849	17962550	18339510	23066359
132148	17830402	376960	2629952	17962550	18339510	20969462
132148	17830402	376960	38275073	17962550	18339510	56614583
132148	17830402	376960	37757192	17962550	18339510	56096702
132148	1348096	54528001	2629952	1480244	56008245	58638197
132148	54528001	376960	2629952	54660149	55037109	57667061
135224	2121796	25199105	1900800	2257020	27456125	29356925
135224	2121796	25199105	1376514	2257020	27456125	28832639
135224	2121796	25199105	34930944	2257020	27456125	62387069
135224	2121796	25199105	5246080	2257020	27456125	32702205
135224	2121796	5309441	9175424	2257020	7566461	16741885
135224	25199105	4735168	34930944	25334329	30069497	65000441
135224	25199105	4728064	3408064	25334329	30062393	33470457
135224	21021184	2622593	1376514	21156408	23779001	25155515
135224	21021184	2622593	34930944	21156408	23779001	58709945
135224	21021184	2630912	1376259	21156408	23787320	25163579
135224	21021184	1115141	2629952	21156408	22271549	24901501
135224	21021184	1376259	2629952	21156408	22532667	25162619
135224	9961985	376960	18875652	10097209	10474169	29349821
135224	35130368	376960	18882880	35265592	35642552	54525432
135224	54528001	376960	2629952	54663225	55040185	57670137
135224	8439936	5309441	18882880	8575160	13884601	32767481
135224	16826498	5309441	2629952	16961722	22271163	24901115
135224	17072260	5309441	2629952	17207484	22516925	25146877
135224	376960	34604035	2629952	512184	35116219	37746171
135224	376960	18875652	38275073	512184	19387836	57662909
659504	2121796	25199105	1376514	2781300	27980405	29356919
659504	2121796	25199105	34930944	2781300	27980405	62911349
659504	2121796	25199105	5246080	2781300	27980405	33226485
659504	16812224	1115141	37757192	17471728	18586869	56344061
659504	25199105	4219012	34930944	25858609	30077621	65008565
659504	25199105	3408064	37757192	25858609	29266673	67023865
659504	8439936	5309441	33825088	9099440	14408881	48233969
393568	16822400	5309441	35668496	17215968	22525409	58193905
394528	2121796	25199105	34607240	2516324	27715429	62322669
34210080	4179	17835520	376960	34214259	52049779	52426739
34210080	20971587	9437720	376960	55181667	64619387	64996347
34210080	4457537	17830402	8439936	38667617	56498019	64937955
34210080	20972609	9437720	376960	55182689	64620409	64997369
34210080	2121796	25168016	266755	36331876	61499892	61766647
34210080	2121796	25168016	1348096	36331876	61499892	62847988
34210080	2121796	25168016	5309441	36331876	61499892	66809333
34210080	2121796	16810136	5309441	36331876	53142012	58451453
34210080	2121796	266755	20972568	36331876	36598631	57571199
34210080	2121796	266755	9472016	36331876	36598631	46070647
34210080	2121796	266755	5246080	36331876	36598631	41844711
34210080	2121796	25199105	4462608	36331876	61530981	65993589
34210080	2121796	25199105	4524048	36331876	61530981	66055029
34210080	2121796	25199105	4459536	36331876	61530981	65990517
34210080	2121796	25199105	4197520	36331876	61530981	65728501
34210080	2121796	25199105	5246080	36331876	61530981	66777061
34210080	2121796	9437720	4461569	36331876	45769596	50231165
34210080	2121796	9437720	20976641	36331876	45769596	66746237
34210080	2121796	9437720	4231297	36331876	45769596	50000893
34210080	2121796	1053187	4524048	36331876	37385063	41909111
34210080	2121796	17830402	296065	36331876	54162278	54458343
34210080	2121796	17830402	4524048	36331876	54162278	58686326
34210080	2121796	17830402	4459536	36331876	54162278	58621814
34210080	2121796	17830402	8683664	36331876	54162278	62845942
34210080	2121796	1348096	20972568	36331876	37679972	58652540
34210080	2121796	17863168	4524048	36331876	54195044	58719092
34210080	2121796	16816256	5309441	36331876	53148132	58457573
34210080	2121796	20976641	8683538	36331876	57308517	65992055
34210080	2121796	20976641	8683664	36331876	57308517	65992181
34210080	2121796	16814209	4524048	36331876	53146085	57670133
34210080	2121796	8683538	17892353	36331876	45015414	62907767
34210080	2121796	8683538	1120257	36331876	45015414	46135671
34210080	2121796	8683538	5309441	36331876	45015414	50324855
34210080	2121796	8683538	4200577	36331876	45015414	49215991
34210080	2121796	8683538	5246080	36331876	45015414	50261494
34210080	2121796	17892353	8683664	36331876	54224229	62907893
34210080	2121796	1120257	8683664	36331876	37452133	46135797
34210080	2121796	5309441	25430032	36331876	41641317	67071349
34210080	2121796	5309441	8683664	36331876	41641317	50324981
34210080	2121796	5309441	25171984	36331876	41641317	66813301
34210080	2121796	1376259	25171984	36331876	37708135	62880119
34210080	2121796	5570561	25171984	36331876	41902437	67074421
34210080	3141	17830402	376960	34213221	52043623	52420583
34210080	2115664	16822400	5309441	36325744	53148144	58457585
34210080	1051716	25199105	4476930	35261796	60460901	64937831
34210080	1051716	2105873	376960	35261796	37367669	37744629
34210080	16812224	5309441	2367512	51022304	56331745	58699257
34210080	50241	17830402	4524048	34260321	52090723	56614771
34210080	4473920	9437720	16822400	38684000	48121720	64944120
34210080	1311812	25199105	4200592	35521892	60720997	64921589
34210080	1083584	266755	18883600	35293664	35560419	54444019
34210080	17829954	376960	6291481	52040034	52416994	58708475
34210080	18874456	263685	4247680	53084536	53348221	57595901
34210080	18874456	266755	5246080	53084536	53351291	58597371
34210080	18874456	280068	1120257	53084536	53364604	54484861
34210080	18874456	1348096	4203649	53084536	54432632	58636281
34210080	18874456	1320448	4247680	53084536	54404984	58652664
34210080	19136592	8439936	1115141	53346672	61786608	62901749
34210080	19136592	8439936	5309441	53346672	61786608	67096049
34210080	17925	16822400	4524048	34228005	51050405	55574453
34210080	263685	1114320	20992002	34473765	35588085	56580087
34210080	17923	16822400	4524048	34228003	51050403	55574451
34210080	266755	18883600	8439936	34476835	53360435	61800371
34210080	266755	1114320	20997120	34476835	35591155	56588275
34210080	266755	1114320	25192448	34476835	35591155	60783603
34210080	25199105	25736	1376336	59409185	59434921	60811257
34210080	25199105	4482048	1114320	59409185	63891233	65005553
34210080	25199105	1070082	4524048	59409185	60479267	65003315
34210080	25199105	1074240	4524048	59409185	60483425	65007473
34210080	25199105	291840	1114320	59409185	59701025	60815345
34210080	25199105	4214916	1376336	59409185	63624101	65000437
34210080	25199105	1060996	4524048	59409185	60470181	64994229
34210080	25199105	1077312	4524048	59409185	60486497	65010545
34210080	25199105	3174400	4524048	59409185	62583585	67107633
34210080	25199105	1114320	4476930	59409185	60523505	65000435
34210080	25199105	4524048	3166212	59409185	63933233	67099445
34210080	25199105	2367512	5246080	59409185	61776697	67022777
34210080	287360	5309441	25171984	34497440	39806881	64978865
34210080	4475392	16822400	1115141	38685472	55507872	56623013
34210080	21021184	275457	1114320	55231264	55506721	56621041
34210080	9437720	20976641	376960	43647800	64624441	65001401
34210080	17830402	6299665	376960	52040482	58340147	58717107
34210080	17830402	8439936	2367553	52040482	60480418	62847971
34210080	17830402	376960	6291481	52040482	52417442	58708923
34210080	17830402	4524048	2114569	52040482	56564530	58679099
34210080	17830402	2367553	4197520	52040482	54408035	58605555
34210080	17863168	4524048	2113543	52073248	56597296	58710839
34210080	17863168	4524048	2114569	52073248	56597296	58711865
34210080	16787588	8683538	5309441	50997668	59681206	64990647
34210080	16822400	4524048	2113543	51032480	55556528	57670071
34210080	17858632	4524048	2113543	52068712	56592760	58706303
33685808	2121796	16816256	5309441	35807604	52623860	57933301
148516	33554881	17830402	4524048	33703397	51533799	56057847
148516	18874456	1348096	38275073	19022972	20371068	58646141
148516	266755	1114320	37757192	415271	1529591	39286783
148516	25199105	528832	4524048	25347621	25876453	30400501
148516	25199105	35139584	4524048	25347621	60487205	65011253
148516	25199105	34611336	4524048	25347621	59958957	64483005
148516	25199105	1114320	37757192	25347621	26461941	64219133
148516	25199105	4524048	1577090	25347621	29871669	31448759
148516	25199105	4524048	2629952	25347621	29871669	32501621
148516	25199105	4524048	34607240	25347621	29871669	64478909
148516	25199105	4464960	34607240	25347621	29812581	64419821
148516	25199105	1577090	37757192	25347621	26924711	64681903
148516	25199105	1577090	33825088	25347621	26924711	60749799
148516	25199105	4981056	34607240	25347621	30328677	64935917
148516	25199105	2629952	34607240	25347621	27977573	62584813
148516	25199105	3408064	37757192	25347621	28755685	66512877
148516	16814848	1114320	38275073	16963364	18077684	56352757
148516	1057600	8683538	38275073	1206116	9889654	48164727
148516	17830402	4524048	2629952	17978918	22502966	25132918
148516	17830402	8683664	37757192	17978918	26662582	64419774
148516	1348096	4726849	10486034	1496612	6223461	16709495
148516	1348096	10486034	38275073	1496612	11982646	50257719
148516	1348096	10486034	4202689	1496612	11982646	16185335
148516	17863168	4524048	2629952	18011684	22535732	25165684
148516	9961985	16789824	4524048	10110501	26900325	31424373
148516	9961985	4524048	18882880	10110501	14634549	33517429
148516	9961985	4524048	50340160	10110501	14634549	64974709
148516	9961985	4524048	50344192	10110501	14634549	64978741
148516	8683538	1120257	37757192	8832054	9952311	47709503
148516	8683538	4726849	34607240	8832054	13558903	48166143
148516	8683538	2629952	34607240	8832054	11462006	46069246
148516	8683538	18882880	34607240	8832054	27714934	62322174
148516	1114320	2396161	37757192	1262836	3658997	41416189
148516	4524048	2629952	34607240	4672564	7302516	41909756
148516	4524048	18882880	34607240	4672564	23555444	58162684
148516	3408064	37757192	25171984	3556580	41313772	66485756
409696	16778757	10486034	34607240	17188453	27674487	62281727
409696	25199105	35139584	4197520	25608801	60748385	64945905
409696	25199105	2621588	37757192	25608801	28230389	65987581
409696	17830402	2622593	37757192	18240098	20862691	58619883
409696	16822400	5309441	10486034	17232096	22541537	33027571
409696	16822400	10486034	38275073	17232096	27718130	65993203
409696	21005313	10486034	34607240	21415009	31901043	66508283
155688	16812224	5309441	10486034	16967912	22277353	32763387
155688	25199105	4719876	3408064	25354793	30074669	33482733
4343840	25199105	2630912	1114320	29542945	32173857	33288177
4343840	25199105	2630912	1376336	29542945	32173857	33550193
4343840	8683538	18875652	34607240	13027378	31903030	66510270
4343840	8683538	18882880	34607240	13027378	31910258	66517498
4349984	524933	34930944	25171984	4874917	39805861	64977845
4349984	16778757	10486034	34607240	21128741	31614775	66222015
4349984	266755	25169152	1114320	4616739	29785891	30900211
4349984	25199105	267524	1114320	29549089	29816613	30930933
4349984	25199105	528832	34604050	29549089	30077921	64681971
4349984	2622593	34930944	25171984	6972577	41903521	67075505
4603936	25199105	2630912	1114320	29803041	32433953	33548273
4603936	25199105	2630912	34603090	29803041	32433953	67037043
