w1	w2	l2
1573072	37757192	39330264
1573072	8389893	9962965
1573072	50336004	51909076
8921105	35799296	44720401
8921105	6701056	15622161
8921105	3408064	12329169
8921105	4195716	13116821
8921105	4247680	13168785
8921105	20972804	29893909
8921105	33556868	42477973
525445	9461762	9987207
525445	9445664	9971109
525445	9449728	9975173
525445	1081610	1607055
525445	35668496	36193941
525445	3151888	3677333
525445	10486034	11011479
525445	35799296	36324741
525445	37757192	38282637
525445	21241864	21767309
525445	25171984	25697429
525445	25192448	25717893
525445	33825088	34350533
525445	33575170	34100615
525445	34684944	35210389
525445	50597904	51123349
659585	35668496	36328081
659585	2367512	3027097
659585	10488080	11147665
659585	10486034	11145619
659585	18884864	19544449
659585	10494224	11153809
659585	37757192	38416777
659585	25176080	25835665
659585	33825088	34484673
659585	50356288	51015873
2621585	9461762	12083347
2621585	9445664	12067249
2621585	9449728	12071313
2621585	34644224	37265809
2621585	37757192	40378777
2621585	4476930	7098515
2621585	20992002	23613587
2621585	5382208	8003793
2621585	33575170	36196755
2621585	50356288	52977873
2621585	50336004	52957589
2621585	50344192	52965777
4726913	17860640	22587553
4726913	3164416	7891329
4726913	34604050	39330963
4726913	19005488	23732401
4726913	35668496	40395409
4726913	3151888	7878801
4726913	2490386	7217299
4726913	19005458	23732371
4726913	10488080	15214993
4726913	10486034	15212947
4726913	19005704	23732617
4726913	35799296	40526209
4726913	9570320	14297233
4726913	25171984	29898897
4726913	25297160	30024073
4726913	51396624	56123537
4726913	33575170	38302083
4726913	50336004	55062917
21495937	9445664	30941601
21495937	9449728	30945665
21495937	34644224	56140161
21495937	34603090	56099027
21495937	34604050	56099987
21495937	35668496	57164433
21495937	3151888	24647825
21495937	10488080	31984017
21495937	10486034	31981971
21495937	3158272	24654209
21495937	10494224	31990161
21495937	35799296	57295233
21495937	2375938	23871875
21495937	3164224	24660161
21495937	3166212	24662149
21495937	9570320	31066257
21495937	34865170	56361107
21495937	33575170	55071107
21495937	34684944	56180881
4735120	9445664	14180784
4735120	9449728	14184848
4735120	34644224	39379344
4735120	34604035	39339155
4735120	10617089	15352209
4735120	18875652	23610772
4735120	17891585	22626705
4735120	34897921	39633041
4735120	50341120	55076240
4735120	50336004	55071124
659600	2367553	3027153
659600	18884864	19544464
659600	37757192	38416792
659600	21241864	21901464
659600	50341120	51000720
659600	50356288	51015888
4980880	9461762	14442642
4980880	1061377	6042257
4980880	34644224	39625104
4980880	35799296	40780176
4980880	25297160	30278040
4980880	33574915	38555795
4980880	50340160	55321040
4980880	50341120	55322000
4980880	50356288	55337168
21495952	3155969	24651921
21495952	9461762	30957714
21495952	9445664	30941616
21495952	1061377	22557329
21495952	34644224	56140176
21495952	1081610	22577562
21495952	2101513	23597465
21495952	3407937	24903889
21495952	2396161	23892113
21495952	10617089	32113041
21495952	2134273	23630225
21495952	3158272	24654224
21495952	35799296	57295248
21495952	3166216	24662168
21495952	3170312	24666264
21495952	3164224	24660176
21495952	3166212	24662164
21495952	8389893	29885845
21495952	33574915	55070867
21495952	34897921	56393873
21495952	33947681	55443633
21495952	33575170	55071122
21495952	34873600	56369552
17301656	9461762	26763418
17301656	9445664	26747320
17301656	9449728	26751384
17301656	13639681	30941337
17301656	34604035	51905691
17301656	3158272	20459928
17301656	35799296	53100952
17301656	35799041	53100697
17301656	34897921	52199577
17301656	33575170	50876826
525700	9461762	9987462
525700	13639681	14165381
525700	13664257	14189957
525700	34603090	35128790
525700	18880513	19406213
525700	2396161	2921861
525700	35668496	36194196
525700	3166216	3691916
525700	3164224	3689924
525700	4476930	5002630
525700	20992002	21517702
525700	5242968	5768668
525700	21241864	21767564
525700	25171984	25697684
525700	34668561	35194261
525700	42205201	42730901
525700	33579017	34104717
525700	34684944	35210644
525700	50597904	51123604
524720	3166216	3690936
524720	20992002	21516722
524720	20997120	21521840
527744	9461762	9989506
527744	1061377	1589121
527744	13664257	14192001
527744	19005488	19533232
527744	35668496	36196240
527744	2490386	3018130
527744	19005458	19533202
527744	3166216	3693960
527744	6701056	7228800
527744	7340049	7867793
527744	20992002	21519746
527744	4362241	4889985
527744	21241864	21769608
527744	23199760	23727504
527744	17895440	18423184
527744	33574915	34102659
527744	34668561	35196305
527744	42205201	42732945
527744	33579017	34106761
527744	34684944	35212688
527744	50356288	50884032
527744	50597904	51125648
533888	13664257	14198145
533888	35668496	36202384
533888	3151888	3685776
533888	7487488	8021376
533888	6701056	7234944
533888	4476930	5010818
533888	20992002	21525890
533888	5242968	5776856
533888	25171984	25705872
533888	34668561	35202449
533888	42205201	42739089
655752	13639681	14295433
655752	34604035	35259787
655752	34604050	35259802
655752	18880513	19536265
655752	2396161	3051913
655752	35668496	36324248
655752	25171984	25827736
655752	25192448	25848200
655752	17895440	18551192
655752	34684944	35340696
657792	9461762	10119554
657792	13639681	14297473
657792	13664257	14322049
657792	2396161	3053953
657792	35668496	36326288
657792	2367512	3025304
657792	3166216	3824008
657792	21241864	21899656
657792	34684944	35342736
657792	50356288	51014080
541840	13639681	14181521
541840	19922953	20464793
541840	2134273	2676113
541840	37757192	38299032
541840	50336004	50877844
549008	13664257	14213265
549008	34604035	35153043
549056	13664257	14213313
549056	34604035	35153091
549056	34604050	35153106
549056	18880513	19429569
549056	2396161	2945217
549056	10617089	11166145
549056	19005488	19554544
549056	3151888	3700944
549056	19005458	19554514
549056	10488080	11037136
549056	10486034	11035090
549056	2097449	2646505
549056	18875137	19424193
549056	8389893	8938949
549056	9570320	10119376
549056	25171984	25721040
549056	25297160	25846216
549056	42205201	42754257
704640	5251120	5955760
704640	34604035	35308675
704640	34603090	35307730
704640	34604050	35308690
704640	2367512	3072152
704640	10486034	11190674
704640	18875652	19580292
704640	18884864	19589504
704640	10494224	11198864
704640	4195617	4900257
704640	37757192	38461832
704640	37757200	38461840
704640	21241864	21946504
704640	8389893	9094533
704640	17895440	18600080
704640	34668561	35373201
704640	42205201	42909841
704640	50340100	51044740
704640	33825088	34529728
704640	50340160	51044800
704640	50341120	51045760
704640	50344192	51048832
688257	9461762	10150019
688257	9445664	10133921
688257	34603090	35291347
688257	34604050	35292307
688257	35668496	36356753
688257	10488080	11176337
688257	10486034	11174291
688257	18884864	19573121
688257	10494224	11182481
688257	3166216	3854473
688257	3170312	3858569
688257	37757192	38445449
4849793	34603090	39452883
4849793	34604050	39453843
4849793	35668496	40518289
4849793	2361368	7211161
4849793	2367512	7217305
4849793	10486034	15335827
4849793	3158272	8008065
4849793	18884864	23734657
4849793	10494224	15344017
4849793	3166216	8016009
4849793	18882880	23732673
4849793	25171984	30021777
4849793	17895440	22745233
4849793	33825088	38674881
4849793	50356288	55206081
4849793	50336004	55185797
4849793	50344192	55193985
9044097	34644224	43688321
9044097	1081610	10125707
9044097	17860640	26904737
9044097	34603090	43647187
9044097	34604050	43648147
9044097	35668496	44712593
9044097	2361368	11405465
9044097	3151888	12195985
9044097	2367512	11411609
9044097	18875652	27919749
9044097	3408132	12452229
9044097	2105624	11149721
9044097	2121992	11166089
9044097	2384128	11428225
9044097	3158272	12202369
9044097	18884864	27928961
9044097	3166216	12210313
9044097	3162192	12206289
9044097	3164224	12208321
9044097	2375944	11420041
9044097	6309904	15354001
9044097	3166212	12210309
9044097	20971608	30015705
9044097	4458520	13502617
9044097	4464664	13508761
9044097	37757192	46801289
9044097	20980032	30024129
9044097	20982016	30026113
9044097	37757200	46801297
9044097	6291736	15335833
9044097	38011152	47055249
9044097	4474888	13518985
9044097	4476930	13521027
9044097	5267464	14311561
9044097	6316048	15360145
9044097	5242968	14287065
9044097	21241864	30285961
9044097	17895440	26939537
9044097	34865170	43909267
9044097	33579268	42623365
9044097	33825028	42869125
9044097	50340100	59384197
9044097	33825088	42869185
9044097	50340160	59384257
9044097	50341120	59385217
9044097	33837312	42881409
9044097	33575170	42619267
9044097	34684944	43729041
9044097	37765392	46809489
9044097	50356288	59400385
9044097	50597904	59642001
9044097	50336004	59380101
9044097	50344192	59388289
4849808	9445664	14295472
4849808	1061377	5911185
4849808	34644224	39494032
4849808	17860640	22710448
4849808	2396161	7245969
4849808	2367553	7217361
4849808	18884864	23734672
4849808	3164224	8014032
4849808	34897921	39747729
4849808	50341120	55190928
4849808	33575170	38424978
4849808	50356288	55206096
4849808	50336004	55185812
688512	9461762	10150274
688512	13639681	14328193
688512	34604035	35292547
688512	34604050	35292562
688512	35668496	36357008
688512	2367512	3056024
688512	2114569	2803081
688512	20992002	21680514
688512	25171984	25860496
688512	25192448	25880960
688512	34668561	35357073
688512	33579017	34267529
1708160	2367553	4075713
1708160	35668496	37376656
1708160	10488080	12196240
1708160	2097449	3805609
1708160	20971608	22679768
1708160	4464664	6172824
1708160	4458760	6166920
1708160	20979976	22688136
1708160	37757192	39465352
1708160	20982016	22690176
1708160	37757200	39465360
1708160	38011152	39719312
1708160	20973592	22681752
1708160	21241864	22950024
1708160	25176080	26884240
1708160	8389893	10098053
1708160	25176065	26884225
1708160	25192448	26900608
1708160	42205201	43913361
1708160	50340160	52048320
1708160	50341120	52049280
1708160	50356288	52064448
3801216	4194393	7995609
3801216	20973825	24775041
3801216	4195353	7996569
3801216	4195617	7996833
3801216	37756945	41558161
3801216	12591121	16392337
3801216	12845073	16646289
3801216	20971608	24772824
3801216	4458520	8259736
3801216	4464664	8265880
3801216	20979736	24780952
3801216	20972804	24774020
3801216	4458760	8259976
3801216	4196673	7997889
3801216	4464904	8266120
3801216	20979976	24781192
3801216	37757192	41558408
3801216	20980032	24781248
3801216	20982016	24783232
3801216	37757200	41558416
3801216	4227352	8028568
3801216	38011152	41812368
3801216	4213761	8014977
3801216	4212745	8013961
3801216	4210776	8011992
3801216	4474888	8276104
3801216	4476930	8278146
3801216	20992002	24793218
3801216	20997120	24798336
3801216	21282816	25084032
3801216	20973592	24774808
3801216	21235728	25036944
3801216	21241864	25043080
3801216	25176080	28977296
3801216	8397061	12198277
3801216	25176065	28977281
3801216	25171984	28973200
3801216	25168129	28969345
3801216	25192448	28993664
3801216	16779277	20580493
3801216	50331928	54133144
3801216	16826433	20627649
3801216	33574915	37376131
3801216	42205201	46006417
3801216	50340097	54141313
3801216	33820944	37622160
3801216	33562945	37364161
3801216	33579268	37380484
3801216	33825028	37626244
3801216	50340100	54141316
3801216	33825088	37626304
3801216	50340160	54141376
3801216	50341120	54142336
3801216	33575170	37376386
3801216	37765392	41566608
3801216	50356288	54157504
3801216	50597904	54399120
3801216	50336004	54137220
3801216	50344192	54145408
1835144	18880513	20715657
1835144	19005488	20840632
1835144	35668496	37503640
1835144	19005458	20840602
1835144	10488080	12323224
1835144	10486034	12321178
1835144	18884864	20720008
1835144	10494224	12329368
1835144	35799296	37634440
1835144	35799041	37634185
1835144	18882880	20718024
1835144	20982016	22817160
1835144	20992002	22827146
1835144	23199760	25034904
1835144	8389893	10225037
1835144	25176065	27011209
1835144	25171984	27007128
1835144	25192448	27027592
1835144	50340160	52175304
1835144	50341120	52176264
1835144	37765392	39600536
1835144	50336004	52171148
1835200	19005488	20840688
1835200	35668496	37503696
1835200	10486034	12321234
1835200	18875652	20710852
1835200	23068944	24904144
1835200	18875137	20710337
1835200	2134273	3969473
1835200	10494224	12329424
1835200	35799296	37634496
1835200	2114569	3949769
1835200	35799041	37634241
1835200	37756945	39592145
1835200	37757200	39592400
1835200	20992002	22827202
1835200	20997120	22832320
1835200	23199760	25034960
1835200	8389893	10225093
1835200	25176065	27011265
1835200	25171984	27007184
1835200	25192448	27027648
1835200	50331928	52167128
1835200	50340100	52175300
1835200	50341120	52176320
1835200	50336004	52171204
1573505	10488080	12061585
1573505	10486034	12059539
1573505	2121992	3695497
1573505	18884864	20458369
1573505	10494224	12067729
1573505	35799296	37372801
1573505	6309904	7883409
1573505	6438928	8012433
1573505	6701056	8274561
1573505	18882880	20456385
1573505	4460816	6034321
1573505	37757192	39330697
1573505	20979984	22553489
1573505	20982016	22555521
1573505	37757200	39330705
1573505	6291736	7865241
1573505	4343816	5917321
1573505	6316048	7889553
1573505	4326420	5899925
1573505	25171984	26745489
1573505	25192448	26765953
1573505	25559296	27132801
1573505	16794884	18368389
1573505	33825040	35398545
1573505	33820944	35394449
1573505	50340100	51913605
1573505	33825088	35398593
1573505	33575170	35148675
1573505	33704192	35277697
1573505	37765392	39338897
1573505	50344192	51917697
1575056	50340100	51915156
1575056	50340160	51915216
1706112	35668496	37374608
1706112	10486034	12192146
1706112	23068944	24775056
1706112	2097449	3803561
1706112	18875137	20581249
1706112	6299920	8006032
1706112	10494224	12200336
1706112	37757200	39463312
1706112	38011152	39717264
1706112	21241864	22947976
1706112	42205201	43911313
1706112	33579268	35285380
1706112	33825088	35531200
1706112	50340160	52046272
1706112	50341120	52047232
1706112	50356288	52062400
1706112	50597904	52304016
1706112	50344192	52050304
1577090	6293521	7870611
1577090	2099465	3676555
1577090	2367553	3944643
1577090	19005449	20582539
1577090	10617089	12194179
1577090	19005488	20582578
1577090	18876688	20453778
1577090	18882832	20459922
1577090	35668496	37245586
1577090	2361368	3938458
1577090	2367512	3944602
1577090	10488080	12065170
1577090	18875652	20452742
1577090	19005704	20582794
1577090	18874633	20451723
1577090	23068944	24646034
1577090	2097449	3674539
1577090	2114305	3691395
1577090	18875137	20452227
1577090	2105624	3682714
1577090	6299920	7877010
1577090	18884864	20461954
1577090	10494224	12071314
1577090	2115589	3692679
1577090	2114569	3691659
1577090	6309904	7886994
1577090	18882880	20459970
1577090	4456737	6033827
1577090	4195353	5772443
1577090	4195617	5772707
1577090	20980737	22557827
1577090	37756945	39334035
1577090	4588545	6165635
1577090	6422545	7999635
1577090	6291481	7868571
1577090	6553617	8130707
1577090	23068689	24645779
1577090	12591121	14168211
1577090	12845073	14422163
1577090	20971608	22548698
1577090	4464664	6041754
1577090	20979736	22556826
1577090	20972804	22549894
1577090	4458760	6035850
1577090	20979976	22557066
1577090	37757192	39334282
1577090	20980032	22557122
1577090	20982016	22559106
1577090	37757200	39334290
1577090	6291736	7868826
1577090	6422800	7999890
1577090	38011152	39588242
1577090	21120000	22697090
1577090	4343816	5920906
1577090	6316048	7893138
1577090	4326405	5903495
1577090	4326420	5903510
1577090	4333888	5910978
1577090	21241864	22818954
1577090	23199760	24776850
1577090	25176080	26753170
1577090	8389893	9966983
1577090	25176065	26753155
1577090	25168129	26745219
1577090	25192448	26769538
1577090	25297160	26874250
1577090	50331928	51909018
1577090	20988176	22565266
1577090	33947681	35524771
1577090	42205201	43782291
1577090	33579268	35156358
1577090	33825028	35402118
1577090	33825088	35402178
1577090	50341120	51918210
1577090	37765392	39342482
1577090	50356288	51933378
1609856	6293521	7903377
1609856	2099465	3709321
1609856	2367553	3977409
1609856	10617089	12226945
1609856	19005488	20615344
1609856	35668496	37278352
1609856	2367512	3977368
1609856	10488080	12097936
1609856	10486034	12095890
1609856	18875652	20485508
1609856	2113816	3723672
1609856	19005704	20615560
1609856	23068944	24678800
1609856	2097449	3707305
1609856	2244928	3854784
1609856	2114305	3724161
1609856	18875137	20484993
1609856	6299920	7909776
1609856	2121992	3731848
1609856	18884864	20494720
1609856	10494224	12104080
1609856	35799296	37409152
1609856	2114569	3724425
1609856	35799041	37408897
1609856	6309904	7919760
1609856	4195617	5805473
1609856	37756945	39366801
1609856	23068689	24678545
1609856	20971608	22581464
1609856	20979976	22589832
1609856	37757192	39367048
1609856	37757200	39367056
1609856	38011152	39621008
1609856	21120000	22729856
1609856	4343816	5953672
1609856	6316048	7925904
1609856	4326420	5936276
1609856	21241864	22851720
1609856	23199760	24809616
1609856	25192448	26802304
1609856	33947681	35557537
1609856	50340097	51949953
1609856	33562945	35172801
1609856	50340100	51949956
1609856	33825088	35434944
1609856	50340160	51950016
1609856	50341120	51950976
1609856	33704192	35314048
1609856	50356288	51966144
1581192	6293521	7874713
1581192	18880513	20461705
1581192	2396161	3977353
1581192	10617089	12198281
1581192	18876688	20457880
1581192	35668496	37249688
1581192	10488080	12069272
1581192	10486034	12067226
1581192	18875137	20456329
1581192	2492672	4073864
1581192	23068689	24649881
1581192	8389893	9971085
1581192	25171984	26753176
1581248	2101513	3682761
1581248	6293521	7874769
1581248	18880513	20461761
1581248	19005488	20586736
1581248	35668496	37249744
1581248	2361368	3942616
1581248	10488080	12069328
1581248	23068944	24650192
1581248	2097449	3678697
1581248	6309904	7891152
1581248	23068689	24649937
1581248	23199760	24781008
1581248	25171984	26753232
1581248	25559296	27140544
1581248	50331928	51913176
1581248	42205201	43786449
18350209	35668496	54018705
18350209	10488080	28838289
18350209	10486034	28836243
18350209	10494224	28844433
18350209	35799296	54149505
18350209	4194616	22544825
18350209	38011152	56361361
18350209	33837312	52187521
18350209	33575170	51925379
18350209	37765392	56115601
17305744	34604035	51909779
17305744	10617089	27922833
17305744	35799296	53105040
17305744	3164224	20469968
17305744	35799041	53104785
17305984	34604035	51910019
17305984	34603090	51909074
17305984	34604050	51910034
17305984	6293521	23599505
17305984	35668496	52974480
17305984	3164224	20470208
17305984	35799041	53105025
17305984	7487488	24793472
17305984	6701056	24007040
17305984	34897921	52203905
17305984	34668561	51974545
17305984	34684944	51990928
17301778	13664257	30966035
17301778	5244033	22545811
17301778	5275777	22577555
17302788	9445520	26748308
17302788	13639681	30942469
17302788	13664257	30967045
17302788	34603090	51905878
17302788	35668496	52971284
17302788	7487488	24790276
17302788	34897921	52200709
17302788	42205201	59507989
17302788	34607240	51910028
17302788	34684944	51987732
1573185	35668496	37241681
673024	13639681	14312705
673024	13664257	14337281
673024	34607240	35280264
1705216	35668496	37373712
527617	35668496	36196113
527617	51396624	51924241
527617	34684944	35212561
528658	13639681	14168339
528658	13664257	14192915
528658	4203649	4732307
528658	21241864	21770522
676096	13639681	14315777
676096	13664257	14340353
17572096	35668496	53240592
559376	34607240	35166616
17596672	34604035	52200707
17596672	34603090	52199762
17596672	34604050	52200722
17596672	35668496	53265168
17596672	2113543	19710215
17596672	34607240	52203912
34210049	20992002	55202051
38273281	1331202	39604483
38273281	9461762	47735043
38273281	17850370	56123651
38273281	9445520	47718801
38273281	17835024	56108305
38273281	1089616	39362897
38273281	1359880	39633161
38273281	18120720	56394001
38273281	3151888	41425169
38273281	2490386	40763667
38273281	19005458	57278739
38273281	3166216	41439497
38273281	3170312	41443593
38273281	3162192	41435473
38273281	3164224	41437505
38273281	3162244	41435525
38273281	3166212	41439493
38273281	3408064	41681345
38273281	25176080	63449361
38273281	25171984	63445265
38273281	17850432	56123713
38273281	19939344	58212625
38273281	17895440	56168721
38273281	17883136	56156417
1851400	50341120	52192520
1851400	50336004	52187404
1851424	10617089	12468513
1851424	10486034	12337458
1851424	18875652	20727076
1851424	4194691	6046115
1851424	37757192	39608616
1851424	6291736	8143160
1851424	8389893	10241317
1851424	50336004	52187428
1589328	20972804	22562132
1589328	37757192	39346520
1589328	8389893	9979221
541720	13664257	14205977
541720	10617089	11158809
541720	3408064	3949784
541720	5382208	5923928
541720	50336004	50877724
549904	13664257	14214161
549904	3408064	3957968
544786	13664257	14209043
544786	18875137	19419923
544786	18882880	19427666
544786	37757192	38301978
544786	50341120	50885906
806914	13664257	14471171
806914	6293521	7100435
806914	19005449	19812363
806914	10617089	11424003
806914	19005488	19812402
806914	18875652	19682566
806914	2097449	2904363
806914	18884864	19691778
806914	2099333	2906247
806914	18882880	19689794
806914	6291481	7098395
806914	20971608	21778522
806914	4197520	5004434
806914	37757192	38564106
806914	4326405	5133319
806914	4326420	5133334
806914	20973592	21780506
806914	23199760	24006674
806914	25176080	25982994
806914	8389893	9196807
806914	25176065	25982979
806914	25297160	26104074
806914	50340160	51147074
806914	50341120	51148034
34127873	1056794	35184667
34127873	5251120	39378993
34127873	9445520	43573393
34127873	5255184	39383057
34127873	5251090	39378963
34127873	5251096	39378969
34127873	22159360	56287233
34127873	2097436	36225309
34127873	19005488	53133361
34127873	18876688	53004561
34127873	18882832	53010705
34127873	2361368	36489241
34127873	3151888	37279761
34127873	2367512	36495385
34127873	10488080	44615953
34127873	10486034	44613907
34127873	18875652	53003525
34127873	19005704	53133577
34127873	23068944	57196817
34127873	2109712	36237585
34127873	2105620	36233493
34127873	3158272	37286145
34127873	10494224	44622097
34127873	3408064	37535937
34127873	18882880	53010753
34127873	20971608	55099481
34127873	4194768	38322641
34127873	4197520	38325393
34127873	4195716	38323589
34127873	4456840	38584713
34127873	4197760	38325633
34127873	5246080	39373953
34127873	4194616	38322489
34127873	6291736	40419609
34127873	4326420	38454293
34127873	4326660	38454533
34127873	5382208	39510081
34127873	5242968	39370841
34127873	21241864	55369737
34127873	23199760	57327633
34127873	8397076	42524949
34127873	25176080	59303953
34127873	17895440	52023313
34127873	18088964	52216837
573584	34604035	35177619
573584	18875652	19449236
573584	2097449	2671033
573584	18875137	19448721
573584	50340160	50913744
573584	50341120	50914704
573584	50336004	50909588
573824	34604035	35177859
573824	34604050	35177874
573824	19005488	19579312
671873	10486034	11157907
671873	37757192	38429065
672004	13664257	14336261
17580160	34644224	52224384
17580160	13664257	31244417
17580160	34604050	52184210
17580160	2097449	19677609
1591304	8389893	9981197
1591304	50341120	51932424
18628608	37757192	56385800
2637953	9445664	12083617
2637953	17834272	20472225
2637953	9449728	12087681
2637953	5251392	7889345
2637953	34644224	37282177
2637953	17860640	20498593
2637953	34603090	37241043
2637953	34604050	37242003
2637953	37757192	40395145
2637953	21241864	23879817
2637953	25171984	27809937
2637953	34865170	37503123
2637953	33825088	36463041
2637953	50341120	52979073
2637953	34873600	37511553
2637953	50597904	53235857
2637953	50344192	52982145
2768897	5279872	8048769
2768897	37757192	40526089
2768897	34607240	37376137
2768897	50597904	53366801
4735233	17895440	22630673
4735233	34607240	39342473
4743169	10486034	15229203
4743169	17895440	22638609
4735000	9449728	14184728
4735000	17860640	22595640
4735000	34604035	39339035
4735000	8389893	13124893
4735000	34897921	39632921
4735000	50341120	55076120
4735000	50336004	55071004
4735248	19922953	24658201
4735248	34607240	39342488
21520384	1081610	22601994
21520384	34604035	56124419
21520384	34603090	56123474
21520384	34604050	56124434
21520384	2396161	23916545
21520384	10617089	32137473
21520384	10488080	32008464
21520384	2134273	23654657
21520384	2099333	23619717
21520384	3408064	24928448
21520384	34897921	56418305
21520384	34865170	56385554
21774336	9445664	31220000
21774336	9445520	31219856
21774336	9449728	31224064
21774336	34644224	56418560
21774336	34604035	56378371
21774336	34603090	56377426
21774336	34604050	56378386
21774336	3145993	24920329
21774336	2097449	23871785
21774336	3158272	24932608
21774336	8389893	30164229
21774336	34668561	56442897
21774336	34607240	56381576
8929540	5251120	14180660
8929540	5255184	14184724
8929540	5251090	14180630
8929540	22159360	31088900
8929540	17858563	26788103
8929540	34604035	43533575
8929540	34603090	43532630
8929540	34604050	43533590
8929540	3145809	12075349
8929540	3407937	12337477
8929540	6293521	15223061
8929540	2396161	11325701
8929540	19005449	27934989
8929540	19922953	28852493
8929540	19005488	27935028
8929540	2361368	11290908
8929540	19005458	27934998
8929540	3408064	12337604
8929540	5242929	14172469
8929540	5509121	14438661
8929540	37756945	46686485
8929540	4620289	13549829
8929540	6422545	15352085
8929540	21266433	30195973
8929540	5506049	14435589
8929540	7340049	16269589
8929540	6291481	15221021
8929540	6553617	15483157
8929540	23068689	31998229
8929540	20972561	29902101
8929540	20971608	29901148
8929540	5243921	14173461
8929540	4231297	13160837
8929540	4325537	13255077
8929540	4358273	13287813
8929540	5244033	14173573
8929540	5246080	14175620
8929540	5279872	14209412
8929540	4362241	13291781
8929540	4333633	13263173
8929540	5382208	14311748
8929540	5242968	14172508
8929540	22153216	31082756
8929540	21241864	30171404
8929540	23199760	32129300
8929540	17895440	26824980
8929540	34897921	43827461
8929540	34668561	43598101
8929540	33947681	42877221
8929540	34865170	43794710
8929540	34607240	43536780
8937728	34604035	43541763
8937728	34603090	43540818
8937728	34604050	43541778
8937728	18880513	27818241
8937728	2396161	11333889
8937728	2099333	11037061
8937728	3408064	12345792
8937728	7340049	16277777
8937728	20971608	29909336
8937728	5243921	14181649
8937728	4200577	13138305
8937728	4325537	13263265
8937728	5244033	14181761
8937728	4197520	13135248
8937728	5246080	14183808
8937728	5279872	14217600
8937728	4326420	13264148
8937728	5242968	14180696
8937728	22153216	31090944
8937728	17895440	26833168
8937728	18088964	27026692
8937728	34897921	43835649
8937728	34865170	43802898
8937728	34607240	43544968
656389	9445664	10102053
656389	9449728	10106117
656389	34603090	35259479
656389	35668496	36324885
656389	2367512	3023901
656389	10488080	11144469
656389	10486034	11142423
656389	3408064	4064453
656389	20971608	21627997
656389	37757192	38413581
656389	20992002	21648391
656389	5242968	5899357
656389	21241864	21898253
656389	25176080	25832469
656389	25171984	25828373
656389	34607240	35263629
656389	33825088	34481477
656389	50340160	50996549
656389	50356288	51012677
656389	50597904	51254293
656389	50344192	51000581
655681	35668496	36324177
692225	9461762	10153987
692225	34603090	35295315
692225	35668496	36360721
692225	10488080	11180305
692225	10486034	11178259
692225	18875652	19567877
692225	10494224	11186449
692225	6309904	7002129
692225	18882880	19575105
692225	5246080	5938305
692225	37757192	38449417
692225	21241864	21934089
692225	25192448	25884673
692225	33556868	34249093
692225	50341120	51033345
692225	34684944	35377169
692225	50356288	51048513
664577	35668496	36333073
664577	10486034	11150611
664577	4200592	4865169
664577	4476930	5141507
664577	20992002	21656579
664577	25171984	25836561
664577	17895440	18560017
664577	34607240	35271817
664577	33556868	34221445
4851713	9461762	14313475
4851713	9449728	14301441
4851713	35668496	40520209
4851713	10486034	15337747
4851713	3158272	8009985
4851713	10494224	15345937
4851713	3166212	8017925
4851713	3408064	8259777
4851713	34607240	39458953
4851713	50340100	55191813
4851713	50336004	55187717
4851713	50344192	55195905
656644	13664257	14320901
656644	34603090	35259734
656644	18880513	19537157
656644	2396161	3052805
656644	35668496	36325140
656644	3408064	4064708
656644	25171984	25828628
656644	17895440	18552084
656644	42205201	42861845
656644	34607240	35263884
656644	50356288	51012932
921856	34603090	35524946
921856	35668496	36590352
664832	13664257	14329089
664832	35668496	36333328
664832	4200577	4865409
664832	4200592	4865424
664832	4476930	5141762
664832	20992002	21656834
664832	25171984	25836816
664832	42205201	42870033
690432	13639681	14330113
690432	2367553	3057985
690432	35668496	36358928
690432	3170312	3860744
690432	4202633	4893065
690432	21241864	21932296
690432	34668561	35358993
690432	34607240	35297672
690432	33571969	34262401
690432	34684944	35375376
690432	50356288	51046720
690432	50597904	51288336
17465600	13639681	31105281
17465600	34604035	52069635
17465600	34603090	52068690
17465600	34604050	52069650
17465600	35668496	53134096
17465600	34607240	52072840
17465600	34684944	52150544
25821440	3155969	28977409
25821440	5267458	31088898
25821440	5251120	31072560
25821440	1061377	26882817
25821440	34604035	60425475
25821440	34603090	60424530
25821440	34604050	60425490
25821440	3145809	28967249
25821440	2396161	28217601
25821440	2367553	28188993
25821440	35668496	61489936
25821440	3151888	28973328
25821440	2367512	28188952
25821440	2099333	27920773
25821440	2114569	27936009
25821440	3170312	28991752
25821440	3162192	28983632
25821440	3164224	28985664
25821440	3166212	28987652
25821440	3408064	29229504
25821440	5242929	31064369
25821440	5509121	31330561
25821440	5243073	31064513
25821440	5506049	31327489
25821440	7340049	33161489
25821440	5243921	31065361
25821440	4202644	30024084
25821440	4200577	30022017
25821440	4229249	30050689
25821440	5244033	31065473
25821440	4200592	30022032
25821440	4247680	30069120
25821440	5246080	31067520
25821440	5279872	31101312
25821440	4213761	30035201
25821440	5261344	31082784
25821440	5259396	31080836
25821440	5259456	31080896
25821440	5261320	31082760
25821440	5267464	31088904
25821440	5242968	31064408
25821440	34897921	60719361
25821440	34668561	60490001
25821440	34607240	60428680
25821440	33571969	59393409
25821440	34684944	60506384
672772	9445664	10118436
672772	9449728	10122500
672772	13639681	14312453
672772	34644224	35316996
672772	13664257	14337029
672772	34603090	35275862
672772	18880513	19553285
672772	2396161	3068933
672772	3151888	3824660
